Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Age_of_Car,Power_per_Liter,Mileage_per_Seat
3077,Tata Tiago Wizz 1.05 Revotorq,Hyderabad,2017,53000,0,0,First,27.28,1047,69,5.0,5.0,7,2.53,5.46
3080,Renault KWID RXL,Kochi,2017,24214,1,0,Second,25.17,799,53.3,5.0,3.46,7,2.12,5.03
3081,Hyundai i20 1.4 Asta CRDi with AVN,Pune,2012,75000,0,0,First,23.0,1396,90,5.0,4.0,12,3.91,4.6
3083,Toyota Corolla Altis Diesel D4DG,Kochi,2013,74290,0,0,First,21.43,1364,87.2,5.0,5.87,11,4.07,4.29
3088,Nissan Sunny 2011-2014 Diesel XV,Delhi,2012,52000,0,0,First,21.64,1461,84.8,5.0,3.5,12,3.92,4.33
3095,Hyundai i20 1.4 Asta,Mumbai,2015,57000,0,0,First,22.54,1396,88.73,5.0,6.35,9,3.94,4.51
3098,Ford EcoSport 1.5 TDCi Trend Plus,Chennai,2016,20000,0,0,First,22.77,1498,98.59,5.0,7.9,8,4.33,4.55
3101,Nissan Micra Diesel XV,Kolkata,2011,39002,0,0,First,23.08,1461,63.1,5.0,2.85,13,2.73,4.62
3108,Hyundai i20 Magna Optional 1.4 CRDi,Ahmedabad,2012,55362,0,0,First,21.9,1396,88.8,5.0,4.25,12,4.05,4.38
3110,Maruti Swift VDI BSIV,Kochi,2016,45725,0,0,First,25.2,1248,74,5.0,5.34,8,2.94,5.04
3111,Maruti Swift LDI BSIV,Jaipur,2014,105000,0,0,First,25.2,1248,74,5.0,3.85,10,2.94,5.04
3113,Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,135000,0,0,First,24.4,1120,71,5.0,4.2,8,2.91,4.88
3114,Maruti Ertiga Paseo VDI,Delhi,2016,67000,0,0,First,20.77,1248,88.7,7.0,6.75,8,4.27,2.97
3116,Hyundai i20 1.4 Sportz,Coimbatore,2019,32251,0,0,First,22.54,1396,88.73,5.0,8.61,5,3.94,4.51
3118,Maruti Ritz VDi,Mumbai,2011,75308,0,0,Second,21.1,1248,73.9,5.0,2.8,13,3.5,4.22
3126,Maruti Baleno Sigma 1.2,Mumbai,2016,8500,1,0,First,21.4,1197,83.1,5.0,5.49,8,3.88,4.28
3127,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,35981,0,0,First,24.3,1248,88.5,5.0,9.51,7,3.64,4.86
3139,Hyundai i10 Sportz,Coimbatore,2013,32776,1,0,First,20.36,1197,78.9,5.0,4.64,11,3.88,4.07
3140,Honda Amaze S i-Dtech,Coimbatore,2016,51587,0,0,First,25.8,1498,98.6,5.0,5.27,8,3.82,5.16
3157,Tata Nano Twist XT,Hyderabad,2014,16810,1,0,First,25.4,624,37.5,4.0,1.6,10,1.48,6.35
3160,Maruti Alto 800 LXI,Chennai,2015,63714,1,0,First,22.74,796,47.3,5.0,2.45,9,2.08,4.55
3161,Mini Cooper 5 DOOR D,Kochi,2019,14857,0,1,First,20.7,1496,113.98,5.0,31.55,5,5.51,4.14
3167,Maruti Swift Dzire LXI,Kolkata,2015,107000,1,0,First,20.85,1197,83.14,5.0,4.0,9,3.99,4.17
3171,Maruti Ritz VDi,Hyderabad,2013,85388,0,0,First,21.1,1248,73.9,5.0,3.9,11,3.5,4.22
3173,Maruti Dzire LDI,Pune,2012,150000,0,0,Third,28.4,1248,73.75,5.0,2.25,12,2.6,5.68
3181,Maruti Wagon R VXI,Chennai,2014,52000,1,0,First,22.5,998,67.04,5.0,3.45,10,2.98,4.5
3182,Maruti Swift Dzire VDI,Kolkata,2013,43284,0,0,First,23.4,1248,74,5.0,4.5,11,3.16,4.68
3185,Nissan Micra Diesel XV Premium,Mumbai,2013,69000,0,0,First,23.08,1461,63.1,5.0,3.0,11,2.73,4.62
3192,Hyundai EON D Lite,Pune,2013,30000,1,0,First,21.1,814,55.2,5.0,2.1,11,2.62,4.22
3194,Mini Cooper 3 DOOR D,Kochi,2015,27641,0,1,Second,20.7,1496,113.98,4.0,24.77,9,5.51,5.18
3202,Maruti Swift VDI,Delhi,2014,50000,0,0,First,22.9,1248,74,5.0,4.3,10,3.23,4.58
3204,Maruti Ertiga VDI,Kochi,2015,58734,0,0,First,20.77,1248,88.76,7.0,6.91,9,4.27,2.97
3207,Maruti Ritz VDi,Hyderabad,2011,79000,0,0,First,23.2,1248,73.94,5.0,3.65,13,3.19,4.64
3211,Tata Manza Club Class Quadrajet90 LS,Coimbatore,2014,54448,0,0,First,21.02,1248,88.8,5.0,3.7,10,4.22,4.2
3226,Nissan Micra XV D,Chennai,2012,93450,0,0,Second,23.19,1461,63.12,5.0,2.5,12,2.72,4.64
3230,Maruti SX4 VDI,Delhi,2014,90000,0,0,First,21.5,1248,88.8,5.0,4.5,10,4.13,4.3
3238,Honda Amaze S i-Dtech,Pune,2015,110000,0,0,First,25.8,1498,98.6,5.0,4.65,9,3.82,5.16
3239,Maruti Dzire ZDI,Ahmedabad,2013,56454,0,0,First,28.4,1248,73.75,5.0,4.65,11,2.6,5.68
3243,Maruti Swift VDI,Chennai,2012,63000,0,0,First,22.9,1248,74,5.0,4.5,12,3.23,4.58
3245,Maruti Swift VXI BSIV,Mumbai,2016,29401,1,0,First,20.4,1197,81.80,5.0,4.31,8,4.01,4.08
3255,Maruti Baleno Alpha 1.2,Delhi,2016,17000,1,0,First,21.4,1197,83.1,5.0,6.9,8,3.88,4.28
3258,Honda Amaze VX i-DTEC,Ahmedabad,2014,81000,0,0,First,25.8,1498,98.6,5.0,4.1,10,3.82,5.16
3262,Maruti Swift Dzire VDI,Jaipur,2014,75074,0,0,First,23.4,1248,74,5.0,5.25,10,3.16,4.68
3263,Tata Indica Vista Quadrajet LS,Kolkata,2012,80000,0,0,Second,22.3,1248,74,5.0,1.2,12,3.32,4.46
3267,Honda Amaze S i-Dtech,Delhi,2015,58000,0,0,First,25.8,1498,98.6,5.0,4.45,9,3.82,5.16
3269,Maruti Ritz VDi,Kochi,2015,57034,0,0,First,23.2,1248,73.94,5.0,4.38,9,3.19,4.64
3270,Maruti Ciaz ZDi Plus SHVS,Kochi,2016,40810,0,0,First,28.09,1248,88.5,5.0,7.9,8,3.15,5.62
3273,Maruti Baleno Delta CVT,Coimbatore,2018,34630,1,1,First,21.4,1197,83.1,5.0,7.29,6,3.88,4.28
3274,Ford Fiesta Diesel Titanium Plus,Hyderabad,2012,45122,0,0,First,23.5,1498,88.7,5.0,6.0,12,3.77,4.7
3277,Mini Cooper 3 DOOR D,Kochi,2016,32298,0,1,First,20.7,1496,113.98,4.0,23.8,8,5.51,5.18
3280,Maruti Swift VDI,Kochi,2015,46561,0,0,First,22.9,1248,74,5.0,4.94,9,3.23,4.58
3282,Renault KWID RXT,Hyderabad,2016,48000,1,0,First,25.17,799,53.3,5.0,3.4,8,2.12,5.03
3283,Maruti Swift VDI,Kochi,2013,56263,0,0,First,22.9,1248,74,5.0,4.17,11,3.23,4.58
3286,Tata Manza Aura Quadrajet BS IV,Jaipur,2012,79000,0,0,First,21.12,1248,88.8,5.0,2.59,12,4.2,4.22
3300,Ford Aspire Ambiente Diesel,Kolkata,2018,17000,0,0,First,26.1,1498,99,5.0,5.65,6,3.79,5.22
3301,Maruti Ertiga ZDI,Jaipur,2014,57000,0,0,First,20.77,1248,88.8,7.0,7.0,10,4.28,2.97
3302,Maruti Alto 800 LXI,Hyderabad,2016,9370,1,0,First,22.74,796,47.3,5.0,2.95,8,2.08,4.55
3307,Toyota Etios Liva GD,Delhi,2013,64000,0,0,First,23.59,1364,67.06,5.0,3.1,11,2.84,4.72
3315,Maruti Ertiga VDI,Pune,2012,168000,0,0,First,20.77,1248,88.76,7.0,4.5,12,4.27,2.97
3318,Maruti Ertiga ZDI,Hyderabad,2016,85423,0,0,First,20.77,1248,88.8,7.0,8.75,8,4.28,2.97
3320,Hyundai i10 Magna 1.2,Kolkata,2011,35082,1,0,First,20.36,1197,78.9,5.0,2.21,13,3.88,4.07
3326,Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52324,0,0,First,28.09,1248,88.5,5.0,6.25,9,3.15,5.62
3327,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2013,65000,0,0,First,22.7,1498,89.84,5.0,5.1,11,3.96,4.54
3329,Hyundai Grand i10 CRDi Sportz,Hyderabad,2016,75700,0,0,First,24.0,1120,70,5.0,5.7,8,2.92,4.8
3331,Chevrolet Beat Diesel LT,Kochi,2012,42706,0,0,First,25.44,936,56.3,5.0,2.4,12,2.21,5.09
3334,Toyota Etios Liva 1.4 GD,Delhi,2013,84000,0,0,First,23.59,1364,67.04,5.0,3.85,11,2.84,4.72
3336,Hyundai i10 Magna 1.2,Jaipur,2013,75049,1,0,Second,20.36,1197,78.9,5.0,3.0,11,3.88,4.07
3340,Maruti Swift Dzire LDI,Pune,2017,57000,0,0,First,26.59,1248,74,5.0,4.25,7,2.78,5.32
3344,Hyundai EON 1.0 Magna Plus Option O,Kochi,2017,30711,1,0,First,20.3,998,68.05,5.0,4.45,7,3.35,4.06
3345,Hyundai i20 1.4 CRDi Magna,Kolkata,2011,38277,0,0,First,21.9,1396,90,5.0,2.4,13,4.11,4.38
3348,Hyundai i20 Magna 1.4 CRDi,Ahmedabad,2014,64000,0,0,First,21.9,1396,90,5.0,4.25,10,4.11,4.38
3351,Hyundai i20 1.4 CRDi Sportz,Mumbai,2014,32720,0,0,First,23.0,1396,90,5.0,4.5,10,3.91,4.6
3352,Renault KWID RXT,Jaipur,2016,12500,1,0,First,25.17,799,53.3,5.0,3.0,8,2.12,5.03
3358,Maruti Celerio VXI AMT,Chennai,2015,55000,1,1,First,23.1,998,67.04,5.0,3.5,9,2.9,4.62
3360,Hyundai i20 Magna Optional 1.4 CRDi,Chennai,2012,70000,0,0,First,21.9,1396,88.8,5.0,4.0,12,4.05,4.38
3364,Hyundai i10 Magna,Ahmedabad,2014,51000,1,0,First,20.36,1197,78.9,5.0,3.75,10,3.88,4.07
3366,Honda City i DTEC SV,Mumbai,2014,25000,0,0,First,26.0,1498,98.6,5.0,6.15,10,3.79,5.2
3367,Maruti Alto K10 2010-2014 VXI,Pune,2012,12600,1,0,First,20.92,998,67.1,5.0,2.4,12,3.21,4.18
3375,Honda Amaze S i-Dtech,Ahmedabad,2014,61000,0,0,First,25.8,1498,98.6,5.0,4.35,10,3.82,5.16
3379,Renault Duster 85PS Diesel RxL Optional with Nav,Jaipur,2012,97000,0,0,Second,20.45,1461,83.8,5.0,4.25,12,4.1,4.09
3381,Maruti Vitara Brezza LDi,Kochi,2017,35384,0,0,First,24.3,1248,88.5,5.0,8.61,7,3.64,4.86
3383,Ford EcoSport 1.5 Diesel Titanium,Coimbatore,2018,32189,0,0,First,23.0,1498,98.96,5.0,9.25,6,4.3,4.6
3391,Hyundai i10 Sportz Option,Pune,2013,45000,1,0,First,20.36,1197,78.9,5.0,3.55,11,3.88,4.07
3402,Hyundai i20 Sportz Option Diesel,Hyderabad,2012,42600,0,0,First,23.0,1396,90,5.0,4.99,12,3.91,4.6
3411,Maruti Alto 800 VXI,Pune,2017,38000,1,0,First,22.74,796,47.3,5.0,3.11,7,2.08,4.55
3414,Hyundai i10 Sportz,Hyderabad,2012,53000,1,0,First,20.36,1197,78.9,5.0,3.2,12,3.88,4.07
3415,Maruti Swift VDI BSIV,Kochi,2016,67906,0,0,First,25.2,1248,74,5.0,5.63,8,2.94,5.04
3416,Hyundai EON Magna Plus,Hyderabad,2015,19000,1,0,First,21.1,814,55.2,5.0,3.0,9,2.62,4.22
3418,Tata Indigo XL Classic Dicor,Delhi,2011,80000,0,0,First,23.57,1396,70,5.0,1.2,13,2.97,4.71
3419,Maruti Alto 800 LXI,Delhi,2015,61000,1,0,First,22.74,796,47.3,5.0,2.15,9,2.08,4.55
3420,Volkswagen Polo Diesel Highline 1.2L,Pune,2010,39000,0,0,First,22.07,1199,73.9,5.0,3.05,14,3.35,4.41
3423,Maruti Swift ZXI,Kolkata,2016,34000,1,0,First,20.4,1197,81.80,5.0,4.95,8,4.01,4.08
3424,Renault Scala Diesel RxL,Hyderabad,2013,130000,0,0,First,21.64,1461,84.8,5.0,4.75,11,3.92,4.33
3425,Maruti Vitara Brezza ZDi Plus,Coimbatore,2018,52380,0,0,First,24.3,1248,88.5,5.0,10.15,6,3.64,4.86
3431,Hyundai i20 Asta 1.4 CRDi,Jaipur,2013,129000,0,0,Third,21.27,1396,88.76,5.0,4.11,11,4.17,4.25
3438,Honda Amaze S i-Dtech,Kolkata,2013,39575,0,0,First,25.8,1498,98.6,5.0,3.25,11,3.82,5.16
3440,Ford Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,2014,70374,0,0,First,22.7,1498,89.84,5.0,7.34,10,3.96,4.54
3441,Volkswagen CrossPolo 1.5 TDI,Kolkata,2015,26256,0,0,First,20.14,1498,88.5,5.0,4.25,9,4.39,4.03
3454,Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,71390,0,0,First,22.7,1498,89.84,5.0,5.27,10,3.96,4.54
3456,Honda City i DTec V,Ahmedabad,2016,67000,0,0,First,26.0,1498,98.6,5.0,7.25,8,3.79,5.2
3459,Hyundai i10 Sportz,Chennai,2010,26966,1,0,First,20.36,1197,78.9,5.0,3.0,14,3.88,4.07
3461,Maruti SX4 S Cross DDiS 200 Zeta,Hyderabad,2016,82497,0,0,First,23.65,1248,88.5,5.0,8.99,8,3.74,4.73
3464,Maruti Ritz VDi,Hyderabad,2010,110471,0,0,First,21.1,1248,73.9,5.0,3.5,14,3.5,4.22
3467,Renault Duster 85PS Diesel RxL,Hyderabad,2014,77500,0,0,First,20.45,1461,83.8,5.0,6.6,10,4.1,4.09
3470,Ford Ecosport 1.5 DV5 MT Trend,Mumbai,2014,69565,0,0,First,22.7,1498,89.84,5.0,5.55,10,3.96,4.54
3471,Volkswagen Vento 1.5 TDI Highline AT,Hyderabad,2016,45492,0,1,First,21.5,1498,108.5,5.0,10.3,8,5.05,4.3
3485,Chevrolet Beat Diesel PS,Jaipur,2013,98598,0,0,First,25.44,936,57.6,5.0,1.55,11,2.26,5.09
3496,Maruti Ertiga SHVS ZDI Plus,Jaipur,2016,50000,0,0,First,24.52,1248,88.5,7.0,8.7,8,3.61,3.5
3497,Hyundai Xcent 1.1 CRDi S Option,Delhi,2015,58000,0,0,First,24.4,1120,71.01,5.0,4.95,9,2.91,4.88
3498,Maruti Swift VDI,Jaipur,2012,80000,0,0,First,22.9,1248,74,5.0,4.25,12,3.23,4.58
3502,Hyundai i20 Asta 1.4 CRDi,Pune,2015,54339,0,0,Second,22.54,1396,88.73,5.0,6.0,9,3.94,4.51
3504,Maruti Alto 800 2016-2019 LXI,Kolkata,2013,24027,1,0,First,24.7,796,47.3,5.0,2.01,11,1.91,4.94
3509,Hyundai i20 Asta Option 1.4 CRDi,Coimbatore,2017,24153,0,0,Second,22.54,1396,88.73,5.0,9.18,7,3.94,4.51
3524,Maruti Swift VDI,Jaipur,2015,63310,0,0,First,28.4,1248,74,5.0,5.1,9,2.61,5.68
3525,Honda Amaze S i-Dtech,Delhi,2014,66000,0,0,First,25.8,1498,98.6,5.0,3.5,10,3.82,5.16
3527,Hyundai Verna 1.4 EX,Hyderabad,2012,93000,0,0,First,23.5,1396,88.7,5.0,5.55,12,3.77,4.7
3538,Volkswagen Polo 1.5 TDI Highline,Chennai,2014,70920,0,0,First,20.14,1498,88.8,5.0,4.75,10,4.41,4.03
3550,Honda City i-DTEC ZX,Pune,2017,42000,0,0,First,25.6,1498,98.6,5.0,12.0,7,3.85,5.12
3552,Hyundai Grand i10 1.2 CRDi Sportz,Chennai,2018,48000,0,0,First,24.0,1186,73.97,5.0,5.95,6,3.08,4.8
3563,Maruti S Cross DDiS 200 Delta,Hyderabad,2015,61313,0,0,First,23.65,1248,88.5,5.0,7.99,9,3.74,4.73
3565,Maruti Ertiga ZDI,Bangalore,2015,74000,0,0,First,20.77,1248,88.8,7.0,8.75,9,4.28,2.97
3576,Ford Figo 2015-2019 1.5D Titanium MT,Hyderabad,2016,71000,0,0,First,25.83,1498,99,5.0,5.1,8,3.83,5.17
3578,Maruti Baleno Zeta CVT,Kolkata,2016,20000,1,1,First,21.4,1197,83.1,5.0,5.74,8,3.88,4.28
3582,Maruti Dzire AMT ZDI Plus,Chennai,2017,19000,0,1,First,28.4,1248,73.75,5.0,8.9,7,2.6,5.68
3587,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Kolkata,2018,4900,0,0,First,21.5,1497,108.5,5.0,9.22,6,5.05,4.3
3588,Hyundai EON Era Plus,Jaipur,2013,70000,1,0,First,21.1,814,55.2,5.0,1.8,11,2.62,4.22
3591,Maruti Ertiga VDI,Delhi,2014,54569,0,0,First,20.77,1248,88.76,7.0,5.99,10,4.27,2.97
3596,Maruti Ertiga ZDI,Delhi,2014,22281,0,0,First,20.77,1248,88.8,7.0,6.5,10,4.28,2.97
3597,Hyundai Grand i10 CRDi Sportz,Delhi,2013,63210,0,0,First,24.0,1120,70,5.0,3.71,11,2.92,4.8
3598,Hyundai Xcent 1.2 VTVT E Plus,Pune,2018,31000,1,0,First,20.14,1197,81.86,5.0,5.0,6,4.06,4.03
3602,Hyundai i10 Magna 1.2 iTech SE,Mumbai,2011,9489,1,0,First,20.36,1197,78.9,5.0,2.95,13,3.88,4.07
3603,Renault KWID RXT Optional,Pune,2018,5000,1,0,First,25.17,799,53.3,5.0,3.5,6,2.12,5.03
3605,Maruti Alto 800 LXI Airbag,Jaipur,2015,50000,1,0,First,22.74,796,47.3,5.0,2.75,9,2.08,4.55
3610,Hyundai Creta 1.4 E Plus Diesel,Mumbai,2017,35000,0,0,First,21.38,1396,88.7,5.0,9.9,7,4.15,4.28
3615,Maruti Swift Dzire VDI,Kolkata,2014,38578,0,0,First,23.4,1248,74,5.0,3.96,10,3.16,4.68
3616,Maruti Ertiga ZDI,Chennai,2015,40000,0,0,First,20.77,1248,88.8,7.0,8.25,9,4.28,2.97
3618,Hyundai Grand i10 CRDi Magna,Hyderabad,2014,73042,0,0,First,24.0,1120,70,5.0,3.99,10,2.92,4.8
3625,Hyundai Verna 1.4 CRDi GL,Kolkata,2012,38000,0,0,First,24.8,1396,88.7,5.0,4.1,12,3.58,4.96
3631,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2017,32000,0,0,First,22.7,1498,89.84,5.0,9.5,7,3.96,4.54
3634,Ford Figo Aspire 1.5 TDCi Ambiente,Hyderabad,2016,100000,0,0,First,25.83,1498,99,5.0,5.1,8,3.83,5.17
3641,Renault KWID RXT,Bangalore,2016,20229,1,0,First,25.17,799,53.3,5.0,3.5,8,2.12,5.03
3646,Maruti Swift Dzire VDI,Hyderabad,2015,62476,0,0,First,26.59,1248,74,5.0,7.95,9,2.78,5.32
3647,Hyundai Xcent 1.2 CRDi E Plus,Jaipur,2017,60500,0,0,First,25.4,1186,73.97,5.0,5.49,7,2.91,5.08
3651,Maruti S-Cross Alpha DDiS 200 SH,Kolkata,2016,45296,0,0,First,25.1,1248,88.5,5.0,6.99,8,3.53,5.02
3653,Maruti Baleno Zeta Automatic,Kochi,2018,25858,1,1,First,21.4,1197,83.1,5.0,7.54,6,3.88,4.28
3654,Maruti Ritz LDi,Bangalore,2016,120000,0,0,First,23.2,1248,73.94,5.0,3.65,8,3.19,4.64
3658,Hyundai Xcent 1.1 CRDi Base,Hyderabad,2016,106092,0,0,First,24.4,1120,71,5.0,4.4,8,2.91,4.88
3663,Hyundai Xcent 1.1 CRDi Base,Pune,2017,73000,0,0,First,24.4,1120,71,5.0,4.5,7,2.91,4.88
3664,Ford Ecosport 1.5 DV5 MT Titanium Optional,Pune,2015,55000,0,0,First,22.7,1498,89.84,5.0,7.5,9,3.96,4.54
3665,Tata Nano XTA,Coimbatore,2017,18351,1,1,First,21.9,624,37.48,4.0,3.41,7,1.71,5.48
3667,Maruti Ertiga SHVS ZDI Plus,Hyderabad,2016,112200,0,0,First,24.52,1248,88.5,7.0,8.3,8,3.61,3.5
3668,Hyundai i10 Sportz 1.2,Bangalore,2010,29000,1,0,First,20.36,1197,78.9,5.0,3.45,14,3.88,4.07
3675,Maruti Swift VDI,Ahmedabad,2012,65000,0,0,First,22.9,1248,74,5.0,3.9,12,3.23,4.58
3676,Maruti Baleno Zeta Automatic,Pune,2016,27809,1,1,First,21.4,1197,83.1,5.0,6.41,8,3.88,4.28
3681,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2015,80768,0,0,First,20.14,1498,88.73,5.0,5.7,9,4.41,4.03
3682,Maruti Ignis 1.2 Delta,Kochi,2019,12076,1,0,First,20.89,1197,81.80,5.0,5.5,5,3.92,4.18
3683,Maruti Swift VDI BSIV,Chennai,2016,49000,0,0,First,25.2,1248,74,5.0,5.9,8,2.94,5.04
3693,Hyundai Xcent 1.1 CRDi S,Mumbai,2016,63141,0,0,Second,24.4,1120,71,5.0,4.5,8,2.91,4.88
3694,Honda Amaze VX i-DTEC,Hyderabad,2014,74885,0,0,First,25.8,1498,98.6,5.0,5.4,10,3.82,5.16
3696,Renault Fluence 1.5,Pune,2012,56000,0,0,Second,20.4,1461,108.5,5.0,3.5,12,5.32,4.08
3707,Honda Mobilio V Option i DTEC,Mumbai,2014,80000,0,0,Second,24.2,1498,98.6,7.0,4.85,10,4.07,3.46
3711,Maruti Swift Dzire LDI,Chennai,2016,91000,0,0,First,26.59,1248,74,5.0,4.5,8,2.78,5.32
3718,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,77445,0,0,First,22.07,1199,73.9,5.0,3.75,11,3.35,4.41
3723,Maruti Alto 800 2016-2019 LXI Optional,Chennai,2015,63714,1,0,First,24.7,796,47.3,5.0,2.45,9,1.91,4.94
3725,Maruti Swift Dzire LDI,Kolkata,2017,60000,0,0,First,26.59,1248,74,5.0,3.0,7,2.78,5.32
3726,Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000,0,0,First,24.3,1248,88.5,5.0,9.25,7,3.64,4.86
3729,Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,0,0,First,23.0,1396,90,5.0,3.45,11,3.91,4.6
3732,Maruti Celerio ZXI AMT,Coimbatore,2017,35225,1,1,First,23.1,998,67.04,5.0,5.25,7,2.9,4.62
3744,Maruti Alto 800 LXI,Hyderabad,2015,24617,1,0,First,22.74,796,47.3,5.0,2.36,9,2.08,4.55
3745,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,26927,0,0,First,24.3,1248,88.5,5.0,11.39,7,3.64,4.86
3747,Maruti Vitara Brezza ZDi,Delhi,2016,35299,0,0,First,24.3,1248,88.5,5.0,8.0,8,3.64,4.86
3753,Hyundai Grand i10 CRDi Magna,Mumbai,2013,71904,0,0,First,24.0,1120,70,5.0,4.61,11,2.92,4.8
3755,Hyundai Grand i10 CRDi Magna,Chennai,2014,33000,0,0,Second,24.0,1120,70,5.0,4.05,10,2.92,4.8
3757,Toyota Etios Liva Diesel,Hyderabad,2014,59589,0,0,First,23.59,1364,67.1,5.0,5.6,10,2.84,4.72
3758,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,44000,0,0,First,22.54,1396,88.73,5.0,5.35,9,3.94,4.51
3759,Maruti Alto K10 VXI,Mumbai,2017,12000,1,0,First,24.07,998,67.1,5.0,3.25,7,2.79,4.81
3761,Maruti Celerio VXI AT,Pune,2016,38009,1,1,First,23.1,998,67.04,5.0,4.25,8,2.9,4.62
3767,Toyota Corolla Altis Diesel D4DG,Coimbatore,2014,69918,0,0,First,21.43,1364,87.2,5.0,9.43,10,4.07,4.29
3769,Renault Captur 1.5 Diesel Platine Mono,Mumbai,2018,1011,0,0,First,20.37,1461,108.45,5.0,13.5,6,5.32,4.07
3771,Maruti Baleno RS 1.0 Petrol,Chennai,2017,46663,1,0,First,21.1,998,100,5.0,6.95,7,4.74,4.22
3774,Maruti Ciaz Zeta,Kochi,2018,10575,1,0,First,21.56,1462,103.25,5.0,9.18,6,4.79,4.31
3777,Maruti Wagon R VXI 1.2,Kochi,2015,49818,1,0,First,21.5,1197,81.80,5.0,4.11,9,3.8,4.3
3781,Toyota Etios Liva GD,Coimbatore,2015,49894,0,0,First,23.59,1364,67.06,5.0,5.27,9,2.84,4.72
3785,Hyundai Creta 1.4 CRDi S,Delhi,2016,42784,0,0,First,21.38,1396,88.7,5.0,10.17,8,4.15,4.28
3786,Maruti Swift VDI,Pune,2014,115000,0,0,First,28.4,1248,74,5.0,4.5,10,2.61,5.68
3789,Maruti S Cross DDiS 200 Alpha,Ahmedabad,2016,58000,0,0,First,23.65,1248,88.5,5.0,7.9,8,3.74,4.73
3790,Hyundai EON Era,Hyderabad,2011,68128,1,0,First,21.1,814,55.2,5.0,2.3,13,2.62,4.22
3792,Hyundai EON Era,Hyderabad,2016,30000,1,0,First,21.1,814,55.2,5.0,3.25,8,2.62,4.22
3793,Tata Zest Quadrajet 1.3 XT,Bangalore,2017,27768,0,0,First,20.65,1248,88.7,5.0,5.85,7,4.3,4.13
3798,Maruti Baleno RS 1.0 Petrol,Kochi,2018,18678,1,0,First,21.1,998,100,5.0,8.32,6,4.74,4.22
3801,Hyundai i10 Sportz 1.2,Hyderabad,2013,59000,1,0,First,20.36,1197,78.9,5.0,3.45,11,3.88,4.07
3804,Hyundai i20 Magna 1.4 CRDi (Diesel),Kolkata,2015,45000,0,0,First,21.9,1396,88.76,5.0,3.45,9,4.05,4.38
3811,Honda Mobilio V i DTEC,Kolkata,2014,45000,0,0,First,24.2,1498,98.6,7.0,5.0,10,4.07,3.46
3812,Maruti Ertiga VDI,Pune,2012,105000,0,0,Second,20.77,1248,88.76,7.0,5.9,12,4.27,2.97
3820,Maruti Alto K10 VXI,Chennai,2011,28300,1,0,First,24.07,998,67.1,5.0,2.15,13,2.79,4.81
3822,Maruti Wagon R VXI BS IV,Kolkata,2016,12501,1,0,First,20.51,998,67.04,5.0,3.5,8,3.27,4.1
3823,Fiat Linea 1.3 Emotion,Kochi,2016,56628,0,0,First,20.4,1248,92,5.0,5.85,8,4.51,4.08
3825,Renault Scala Diesel RxL,Pune,2016,52126,0,0,First,21.64,1461,84.8,5.0,6.0,8,3.92,4.33
3837,Maruti Wagon R LXI BS IV,Kolkata,2017,8000,1,0,First,20.51,998,67.04,5.0,3.0,7,3.27,4.1
3838,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2018,28741,0,0,First,24.3,1248,88.5,5.0,11.0,6,3.64,4.86
3840,Maruti Dzire New,Pune,2016,30500,0,1,First,26.59,1248,74,5.0,7.65,8,2.78,5.32
3842,Maruti Ertiga ZDI Plus,Hyderabad,2016,42000,0,0,First,25.47,1248,88.50,7.0,9.9,8,3.47,3.64
3850,Maruti Ritz VDi,Hyderabad,2010,75014,0,0,First,21.1,1248,73.9,5.0,3.85,14,3.5,4.22
3858,Maruti Ciaz ZXi Plus,Kochi,2016,43152,1,0,First,20.73,1373,91.1,5.0,7.35,8,4.39,4.15
3865,Ford Ecosport 1.5 DV5 MT Titanium,Delhi,2014,60000,0,0,First,22.7,1498,89.84,5.0,5.5,10,3.96,4.54
3868,Hyundai EON Magna,Ahmedabad,2014,47000,1,0,First,22.0,814,55,5.0,2.65,10,2.5,4.4
3871,Maruti Swift Dzire Tour LDI,Chennai,2016,75000,0,0,First,23.4,1248,74,5.0,4.25,8,3.16,4.68
3873,Maruti Celerio ZXI,Chennai,2015,57818,1,0,First,23.1,998,67.04,5.0,4.3,9,2.9,4.62
3874,Ford Ecosport 1.5 DV5 MT Titanium Optional,Hyderabad,2015,45000,0,0,First,22.7,1498,89.84,5.0,8.9,9,3.96,4.54
